Review Number,Review Text,Label
738,set wonderful tool addition tool kit use set every day sense got always good go repair used use leatherman multi tool everything find using set highly recommend jeweler screw driver set,Usability
207,still itching like always maybe little less didnt fix long term problem sooth little bit,Product Quality
538,bought microwave 2 year ago part home remodel great worked recently stopped working sharp warranty 1 year amount money spent would expect last 2 year,Product Quality
385,due well caused stomach pain diarrhea,Product Quality
80,exactly described sleeve helped 34tidy up34 work space thanks,Usability
754,nalgene bottle tank bottle world previous bottle lasted hundred liter water survived countless drop fall thing finally previous bottle ran f150 cant really fault bottle one,Usability
378,im one believe hype thought id give product try preparation birth first childbr br currently 19 day postpartum delivered 8lb baby boy via help forcep delivery several tear 2nd degree tear including brutal episiotomy severe hemorrhoid body battered bruised 36hrs labor 4 hr pushing remember two day coming home hospital cry shower severe ptsd ld also wrecked sensitive area constant painbr br care routine consisted witch hazel diluted water peribottle stole hospital really best friend would use bathroom right next peribottle new mama bottom spray would clean peribottle would spray although numb swollen couldnt feel much cooling sensation loved smell idea helping healbr br two week postpartum im back foot still using spray fact cooling refreshing still long way go recovering product helped far would gladly recommend new mom recovering child birth,Product Quality
426,awesome love,Product Quality
138,trash returned mine 2 day pad hard uncomfortable completely plastic feel like break dont buy,Product Quality
627,first bought worried 1 star rating saying pedal started creaking relatively new bought anyway glad 100 road use one pedal start creak fix take axle make sure bearing adjusted properly repacked grease love pedal reason didnt give 5 star fiddle basically new,Product Quality
439,nice microwave great price,Price
933,pleased product,Product Quality
643,strong light,Product Quality
880,love,Product Quality
46,cheap good,Price
3,work,Usability
178,good quality good price,Product Quality
246,product everything say experienced significant improvement everytime use drawback price although priced much lower brain wonder supplement still high budget even though would like use every day possiblebr cris willis,Usability
47,hard beat price seem work quality pay,Price
34,good looking ear headphone surprising deep bass response noticed new bass note song listening year use work reduce surrounding noise great value,Aesthetic Appeal
234,stuff great take two day capsule last twelve hour took second one close previous capsule felt little lightheaded hour take 12 hour apart dropped blood pressure 10 15 point almost whole timebr br course amazon shipping pricing cant beat,Product Quality
705,excellent bottle first us 5 least water taste horrible think due long time storage andor excess filter product however us water taste good forget using filter recommend,Product Quality
978,tip broke first use,Usability
43,great product,Product Quality
634,found scorpion stove first week used really make scorpion glow,Usability
26,excellent sound good price ear pad less expensive nonbreathable plastic durable theyre somewhat uncomfortable wearing 12 hour sittingbr br sony headphone comfortable last longer think sound monoprice headphone slightly better grandpa said 34you pay money take choice34 asinb000092ypr sony mdrv150 monitor series headphonesbr br 1846 punch 34the ministerial crisis34br 1884 huckleberry finn mark twainbr br thanks new york timesbr language pay yer moneybr william safirebr published february 28 1988,Product Quality
227,oh beautiful scent oil good scent strong love,Product Quality
580,frigidaire fgus2632lp believe model replaced mine also piece junk icemaker 3 service call first 3 month assumed water dispenser put chilled water doesnt sale people didnt even mention fridge interior cannot maintain constant temp item toward rearlike pickle jar gotten frozen item come fridge damp shelf damp never buy frigidaire product bought another 2 year extended warrantymy fridge 4 year old run replacing piece crap,Product Quality
403,love refrigerator keep everything coldwill recommend,Product Quality
691,used camping time decent job producing light tent suggest reading spec much smaller anticipated bought one old version brighter nonscientific based trying read using measure light would want rely camp site light get price okay im happy purchase 35 star,Usability
494,really love microwave one touch setting wanted along 30 second button great size countertop little noisy beep others said,Usability
881,wish bought one sooner well worth money thank guyz,Price
510,outstanding look cool,Aesthetic Appeal
846,product good expensive,Product Quality
680,great product easy install purchased son started working beach lifeguard summer needed bike get around boardwalkocean front rack stored easily use installed minute needed another rack carry bike wife bike son constantly using went right back sari purchased another,Product Quality
985,part missing fall even empty pay get better quality,Product Quality
291,great productdelivered quickly,Shipping
480,great deal aaaa,Price
843,uncomfortable around nose bridge cheap foam covering wide vent let sort dust clue rated highly,Product Quality
443,work great,Usability
894,battery perform perfectly month ive,Product Quality
673,clean kept warm cold storongbr love dont like plastic bottlesbr recommend instead buying plastic one,Aesthetic Appeal
449,keep everything 55 degree dont overstress work great first 4 week well see,Usability
780,great fit lightweight keep bug away,Usability
333,love pill stress,Usability
646,good bike oddly shaped frame friendly car carrier bike also heavy two thing nice,Usability
434,claim hold 52 bottle could barely squeeze 47 tightness concerned would break wood drawer,Usability
681,saygreat product thats bought 2,Product Quality
891,oldrock hard absolutely useless junk crumbles bit,Product Quality
280,good product noticed significant difference motion knee ankle motion whole lot better pain significantly less since purchased product month ago ordered 2nd time couple week ago,Product Quality
203,good daily vitamin men,Usability
226,ph test strip,Usability
39,work expected well made cable,Usability
453,yes needed get old washer humming fit cabinet exactly took chunk metal back cabinet went nice pie,Usability
281,absolutely love product best taste exciting flavor enhancer highly recommended,Product Quality
168,thing kick buttttt,Product Quality
368,previously gave mediocre review seemed give stomach ache made carrot cake continued use though smaller amount havent problem since may way much frosting etc else combined ingredient cake ate love stuff much like sugar even mouthfeel sugar always feel like im cheating eat dont get weight gain blood sugar surge love stevia good certain thing swerve great everything ive served people without telling wasnt sugar one knew difference order yum pbr br previous reviewbr love taste stuff would probably ok small amount making frosted carrot cake using swerve found caused quite bit nausea feeling similar feel like eat way much sugar yet tested blood sugar hadnt gone boyfriend experienced occasion eating piece cake made sweetener cake taste great wont buying,Product Quality
910,wow thing work least far getting used screen front eye didnt take anytimei really like time need safety glass,Usability
849,seems fine,Product Quality
847,nice tape comment right got tape 3 month daily use started retract time contacted amazon see could make adjustment fix said possible would send new one thought great replacement issue within month bottom line appears make durable,Product Quality
446,note chill low 51 degree probably would bought another model realized like white wine mid40s however function well nice looking refrigerator dont find loud like reviewer maybe depends surface sits also note fit slim bottle wine anything bit larger circumference bottom fit space,Usability
733,nose plug job expected swimming breathe breathe water could get nose could blow air nose chose two nose plug one two goggles used nose plug ever since bought daily swimming rate product five star,Usability
968,deadly useful come zombie,Usability
710,price great fit good,Price
873,great quality product well built exactly supposed worth every penny,Product Quality
91,sound quality unbeatable cant handle turning volume high go really great system size room,Product Quality
407,exactly wanted,Usability
603,poor construction mildew keep forming top cover need frequent cleaning brush hard reach area wouldnt buy kind,Usability
27,great energy level vi travel charger compact fast charging convenient product never seen like happy seller order packed well ship fast great energy level vi slimmest travel charger courteous service,Product Quality
185,wasnt loud expected,Product Quality
803,quick delivery product advertised,Shipping
505,like alotbr br wary though old filter restricted water flow clogged sediment new filter might actually allow taste water,Product Quality
