Review Number,Review Text,Label
920,I really like this tent.  I'm quite happy with it especially for the price.  I set it up once in my yard to learn how to do it before using it at the beach.  It worked great.<br />---Set up is pretty straight forward - simple directions. Picture directions.<br />---I used it at the beach   it was a VERY windy day.  Well  after I set up the tent and had anchored it with the provided pins I noticed it started to lift a little with a big gust  so then I immediately filled the provided sandbags & they nicely weighted the tent down by hanging from the outer part of the tent.  Also  just for fun the kids buried the 2 bottom horizontal poles under sand & rocks the collected and we through some rocks in the bottom inner pocket of the liner.  We also out the cooler down on the bottom horizontal poles to add more weight.  After that:::zero lift  the tent was secured & worked beautifully all day.  Again  it was a very windy beach day.<br />---This tent is nice & light to carry with the shoulder strap - couple pounds only.<br />---Pretty easy dismantle just undo the corner poles then they nicely buckle down to fold.  The rest of the tent folds up rather nicely.  I got 8t back in the bag easily.<br />---This blocked a lot of sun.  It can be shifted around a bit to face the sun to block more sun. I even hung a blanket in the back for more privacy.  I didn't use sunscreen while sitting under it and got no color-I am a red head and can burn in 20 minutes.  But  I was fine under here!<br />---3 of us fit under it no problem.  We lined our towels in it and sat or laid down just like I would normally do at the beach.  Plenty of head room while sitting  but if you want to bring a chair you'd need a low beach chair not a regular chair height or you'd most likely make contact with the top.  You can't stand under this it's too low  but  who stands at the beach?<br />---I love that this tent is simple and WAY more nonchalant than most beach tents that I've seen.  I don't want a huge structure that's florescent and blocks the beach view off and is the size of a room.  No  I want simple  not too much $ and not too showy - and that what this tent is.<br />---The anchor pins are a little short (4 or 5 inches approx) for use in beach sand because the sand is so smooth that they could come out easily - they just don't go deep enough to reach the hard sand at the beach.  So I'll be buying longer pins  like 10 inch size or a foot.,Price
513,still trying to get used to it,Aesthetic Appeal
479,Maytag is garbage  avoid at all costs.  Product fails with less than a year of use...  Only value you will get is the scrap value of the steel.,Product Quality
770,This case is perfect for camping. It easily holds my Note 3 and my girlfriends iPhone 5s (both with slim cases on). The light function awesome and even on low I was able to see easily at our campsite.<br />I was able to test the water tight seal and it held up perfectly well.<br />The only things that I wish were different is the material it is made from (it is durable hard plastic  but I prefer the rubbery soft plastic like some of their other cases) and that the case doesn't float the best when loaded.<br /><br />Highly recommend this case to anyone  very versatile!,Usability
285,great love it thanks---pt,Product Quality
563,I hesitated for a moment before I purchased this filter because it was not the official brand.<br />But the cheapie in me said give it a try.<br />It looked and felt exactly like the name brand and fit perfectly.<br />Back in business.,Price
124,These headphones are amazing! The clarity is unreal. I would highly recommend purchasing a pair!,Product Quality
891,Old...rock hard. Absolutely useless junk. crumbles to bits,Product Quality
232,These were great for a time. Unfortunately I've discovered they were also causing my breakouts. Not sure which ingredient was causing it  but as soon as I gave up taking any Multivitamin  my breakouts completely stopped. Bummer for me.,Product Quality
515,The door sticks for some reason  making the fridge move every time I try to open it.,Product Quality
245,I cannot believe that after trying for over one whole year to get rid of a wart on my hand  Bazuka Extra Strength did it in one week  I am just flabbergasted! This wart was so persistent and with only 3 treatments (1 every other day for a week) it's gone completely!  I would definitely recommend this product to anyone who wants to clear up warts and/or verrucas quickly!,Product Quality
79,Replaced a Logitech wireless radio with this in my bathroom - sounds so much better!,Product Quality
609,I am so glad I bought this lifter over the other. The red grip on the top and handle are great. This holds the lid very sturdy when lifting. Seems to be a very solid construction.,Product Quality
719,workks very well,Product Quality
819,It's a piece of $#!t<br /> The Ph meter is highly inaccurate.  It gave wildly different readings from the same spot in my potted plants and garden soil. Don't waste your time or money with this thing.,Product Quality
260,This may take a little time to get used but after the first few times wearing the Lena cup I can say I will never go back to using tampons ever again.,Usability
82,They work,Usability
125,Perfect fit. efficient.,Product Quality
933,I was pleased with the product.,Product Quality
377,excellent,Product Quality
444,Thank you,Usability
625,I bought this cover for one of my road bikes to protected it form rain and snow. It comes with  straps to make sure the wind doesn't blow it away. Great Product!,Product Quality
747,Good afternoon the products have not reached this far  although I have written have not answered,Shipping
219,Loved it,Product Quality
240,Great Product  Great Price!,Price
293,Smells great!,Aesthetic Appeal
862,Very good product,Product Quality
100,The Speaker worked great.  After about 5 months of periodic use  it would not power on.  Omaker sent me a new speaker free of charge.,Product Quality
442,sometimes comes off  but overall  just fine,Product Quality
27,Great Energy Level VI travel charger! Very compact and fast charging. It is the most convenient product I never seen before ! I like it. I am very happy with this seller . Order packed very well and ship fast .Great energy level VI slimmest travel charger . Courteous service !,Product Quality
522,DOESN'T WORK.  Noticed right after 90 day warranty expired that it had quite working. I would NOT recommend!,Product Quality
583,I couldn't pass up purchasing rises because of the price. The manufacturer ones are so expensive. I was hoping they would fit and they did perfectly. I will be purchasing these again for sure,Price
544,Looks okay  but old one was good so this was not used.,Aesthetic Appeal
709,Used a short time  not enough space inside  the bottom liner cracked already  never happened to the others I've had with liners.,Product Quality
756,The Garage Wall Mounted Bike Rack was easy to install and shipping was super fast!  I bought this to hang my single speed bike which I ride a lot and love the ease of being able to just walk in and store my bike.  My bike is chrome finish steel with red accents and actually I was thinking that on this rack it would look cool actually hanging inside my home rather than relegating it to the garage.  Definitely would recommend and would repurchase for other bikes.,Shipping
918,Worked great  then I forgot to take it out of my pocket before doing the laundry.  Ran through both the washer and dryer.  Still worked like when it came out of the package.,Product Quality
565,Great wall oven  it works as it should and meets all of my standards.,Usability
919,good,Aesthetic Appeal
778,This is by far one of the best products I have ever had. I would say that I use this beach tent in our yard on a daily basis for afternoon fun in the sun. Yesterday we had some serious winds and it did bend a bit  but that is because I forgot to tie the cords at the top. It was a tad difficult to get open in the wind  but with patience and some sly maneuvers I had it up and locked in in just a few more minutes than usual. It is important to always use the stakes or sandbags to keep the tent from blowing over. All in all I really like this product  and I love their customer service people just as much. Great product!,Product Quality
680,Great product and easy to install.  Purchased for our son who started working beach lifeguard this summer and needed a bike to get around the boardwalk/ocean front.  Rack can be stored easily when not in use and can be installed in minutes.  I needed another rack to carry my bike and my wife's bike and went right back to Saris and purchased another!,Product Quality
233,Waste of money. Not really anything to do w/ product but my daughter would not do it.,Price
172,better than expected,Product Quality
952,If you use this product on something that has lead paint on it  you will quickly see the swabbed area turn pink or red. You need to be able to test down through all layers of paint  so cutting some away with a knife to get to lower levels is helpful. If there is no lead  you will still see an orange color because the liquid in the product is orange.  Having the test sheet to see the expected color change for a positive result was helpful. There are directions for using the product on a red surface.<br /><br />I tried removing some lead paint with a liquid paint stripper. Retested the bare wood  and it still tested positive. Better to cover it up and seal it in.,Usability
880,Love it!,Product Quality
227,OH  a beautiful scent  These oils are very good and scent is strong. Love it.,Usability
669,Pumps large volumes of air very quickly  I'm a bit nervous about the durability of the bump handle / shaft.  Also bought the electric pump for inflation volume  and then I use the pump for topping off at high pressure  it was very easy to do.  Great pump.,Product Quality
675,This item is outstanding  well made and robust. I use this for separating stainless steel pins from rifle and pistol brass in a wet cleaning process. The classifier is filled with 10 pounds of stainless steel pins and 15 pounds of rifle/ pistol brass. It is held up without giving way as cheaper models have. Purchase with confidence  you won't be disappointed.,Product Quality
565,Great wall oven  it works as it should and meets all of my standards.,Product Quality
826,Easy to work with Home Flood Prevention. Thank you![[ASIN:B00035I4TQ WaterCop Wireless Flood Sensor  2 Probes (WH200)]],Usability
791,My favorite sunblock. Smells great and works well! No burns.  Easy to apply.,Product Quality
346,one of the best nervine herbs I've ever used,Product Quality
685,great item and service,Customer Service
497,Works as it should. Gets hot!!,Product Quality
552,Good value.,Product Quality
97,Loved it,Product Quality
668,Awesome helmet for my son.  He says it's the most 'comfortable' helmet he's ever tried.  Has a front visor  looks cool  can take a good beating and fits a little kid with a larger than average head.,Usability
138,Trash  returned mine after 2 days. The pads are hard and very uncomfortable. It is completely plastic  and feels like it is  about to break. DONT BUY,Product Quality
905,Can drill about 4 small holes and battery dies.  I don't have another working battery or battery charger currently to 100% troubleshoot the symptoms (which is why I gave 2 stars instead of one); however  after multiple times charging the battery  I consistently get about 60 seconds of operation before the battery dies again.  Would not buy again.,Usability
597,I LOVE this machine. Took a few tries to figure it out and you can't put a lot in it. I just  love it.,Usability
280,Good product. We have noticed a significant difference in the motion of knees and ankles. Motion is a whole lot better and pain significantly less since I purchased this product over a month ago. Just ordered 2nd time a couple of weeks ago.,Product Quality
373,Best general sports tape you can buy.  I have used several other brands but always come back to thie Johnson & Johnson Coach tape because of it's durability and ease of use.  Make sure you but it into 6-9 inch pieces instead of just wrapping a large amount around your ankle  knee  wrist  etc.  That way you can adjust the tightness more accurately and not affect your circulation.,Usability
422,Arrived when promised  perfect fit - water tastes delicious!,Usability
605,Nice bag. Should have another strap on bottom or something to hold it securely. Also  it doesn't say that is is waterproof  but I would like to verify for anyone who is wondering  it is NOT waterproof. it rained for about 10 minutes on a ride I was on  and the entire bag was saturated and everything in it soaked.,Product Quality
973,Unfortunately I had to sharpen the punch's I needed.  The first holes I tried to punch tore the gasket material.  Once I sharpened them it worked ok.  I would definitely shop around before making a decision if you need some good punch's.  These will do until I can get a good quality set.,Product Quality
148,This player is an absolute fraud. the system is horrible to use you cant play playlists. its just a cheap knockoff  I hope apple sues them. I want my money back...,Usability
873,Great quality product. Well built. Does exactly what it is supposed to. Worth every penny.,Product Quality
640,great sunglasses for the price...,Price
154,I put these in some VoIP/SIP Cordless Phones (Yealink). They really do hold their charge well.,Product Quality
527,We loved it!! Installed very easily  no leaks only remember to purge before hand to remove impurities and air in the filter.  Not having to pay the hefty GE price!! Even if GE is compatible with NFS/ANSI 56 and the Waterfall Filter meets NFS/ANSI 42 and not 56  your county water companies many times have to meet even more stringent health standards than 56.  No worry  we will purchase this filter again. Cheers &amp; good drinking!,Product Quality
39,works as expected; well made cable.,Usability
890,This is a great light!  It's very compact and fits in a shirt pocket. USB charging is quick and easy and there's no need for a special charger...use the same on you use for most of your devices!  This is also the brightest light I've ever owned  one of my colleagues now has flashlight envy.  His &#34;S-light&#34; isn't nearly as bright and it's twice the size and price.  Definitely a must have!,Product Quality
933,I was pleased with the product.,Product Quality
337,excellent,Product Quality
661,This is very lightweight and a super addition to my hammock.  I rigged it with 550 cord to hang just above the hammock recently  on an off-trail overnight hike.  We got some rain and wind and I stayed high and dry.  I kept my gear with my in the hammock so nothing was no the ground to get wet.  It dried fast  stuffed easy and packed small.  Kind of pricy but I happy and have pretty much forgotten what I spent!,Price
410,it's not worth 22 dollars  I've heard it became of some value just not that high.,Price
228,I enjoy taking these much better than the big fish oil capsules,Usability
325,These are fantastic. I have neuropathy in both feet. Balls of my feet and toes. I put these on at bedtime and they help tremendously as they hurt most by end of day. Great product.,Usability
110,It works! I got a muscle cramp  rub it on the area nd the pain was gone within a minute.,Usability
156,Excellent for my child's dorm room,Usability
536,Love how well this natural deodorizer works. I would recommend it to anyone who is looking to eliminate unpleasant smells such as skunk  wet dog  or recently used bathrooms!  It really does do the trick.,Product Quality
912,Good product,Product Quality
85,Nice sound for what it is – a small Bluetooth speaker.  Syncs easily with my iPad.  Good clear sound  decent bass.  Sounds great on talk radio stations.  Nice little unit for the price.,Product Quality
845,Exerts more force than I thought it would. Very controlled pull. Very useful,Product Quality
685,great item and service,Product Quality
194,Did not work as expected  However this might be an issue with my application and not the part itself.,Usability
112,Does the job!,Usability
937,GREAT TOOL!,Usability
56,Bought these headphones a week ago and I love them. These are the most comfortable headphones I've ever owned. Feels so comfortable even listening for many hours. I own a pair of Audio Technica M50x and these for me are much better. They are much more open and a pleasure to listen to any music. I listen to music mostly on my iPad and have a subscription to Tidal premium musi service right now. The clarity of the music is amazing. These headphones also are a great bargain at $108.99 on Amazon. I'm very happy with my purchase.,Product Quality
343,Love the Nuun's over other brands. The taste is much better.,Product Quality
90,Sorry  this cable worked for about a week then broke. I had ordered others before and same result. My fault for thinking things would change. Thought I had gotten a bad set  but that is the rule...not the exception. I'll try the more expensives ones from Bose.,Product Quality
75,Day 20 November 2014 acquired the JBL portable load Indoor / Outdoor Bluetooth Speaker ,Shipping
926,So far  so good.  Bought this for my mother to keep her tires inflated.  Tried other models that blew internal fuses.  No problems this this model so far.<br /><br />It is loud and takes much longer than a commercial model  but it is perfect to keep at home.,Product Quality
438,Worked great until it stopped working.    Twice I've had one of these go out on me.  The first time I ran it without the water turned on (my fault  but it can detect that there's no water nd it keeps running anyway -- what the hell!) and it developed a leak.  I'd had it about 30 days and the company exchanged it for me.  The 2nd time I have been using it correctly with great results for about 1 year.  Then yesterday it started making a different noise than it usually makes -- it sounded like a pump was frozen up - and there was a burning smell.  And it again developed a leak in the bottom.  Disappointed.  It's probably past the warrantee now so I'll likely just have to junk it.  Not sure if I will get another one or not as they all seem to be the same brand available on Amazon so they may all have the same quality issues.,Usability
35,Appears to work just great. Used it to connect my LG 55LB6100 TV (which only had digital optical out and poor speakers in the TV)  to my Onkyo 8255 receiver (RCA inputs).  I connected the FiiO USB power connect into one of the USB ports on the TV so it only powers on when the TV is on; hopefully this will help with issues I read in other reviews with it dying early from being left on and overheating.,Usability
607,Went on vacation in Lyme Disease country  kids were rolling in the grass in deer infested neighborhood  not one bite on them. Worked perfectly!,Product Quality
451,It leaks water out the door.  the carpet where it sits remains wet.,Product Quality
446,Note that this only chills to a low of 51 degrees. I probably would have bought another model had I realized this as I like my white wine in the mid-40s. However it does function well  is a very nice looking refrigerator  and I don't find it to be too loud like some other reviewers (maybe that depends on the surface on where it sits.) Also note that it only fits slim bottles of wine - anything that is a bit larger in circumference on the bottom only fits in a few of the spaces.,Product Quality
114,I really enjoy the the skip and pause functions. Only things I would change is being able to adjust the volume on the speaker itself  and for it to have a better stick  had trouble getting it on the shower. But it was loud enough and easy to use. So ultimately happy with it.,Product Quality
481,It's bigger than I thought.,Aesthetic Appeal
917,Best Allen wrench money cab buy!!!,Price
163,Have a Panasonic plasma with side inputs and this helped hide the cable perfectly. Nice tight fit in connector as well.,Usability
882,No review everthing was as promised,Product Quality
598,I had read reviews extensively before trying this filter. This filter did not work for me. It filters about half a glass of water in 10 minutes or so. Have tried to shake it and reinstall. Thought that an initial clog may eventually get cleared but 30 days down the line it's still just a trickle of water every 15 minutes.<br /><br />This might just be a defective peice but in the last 12 years I have never had such an experience with the original filtrrs. They might be a few bucks more but am going back to them.,Usability
226,PH Test strips :)),Usability
528,It works just fine.  It's less expensive than the one we had been purchasing for years!,Product Quality
195,Good Quality. Good Price.,Product Quality
469,Works great even in exposed weather like rain and wind. I live in the tropics in Hawaii. One con is that the zipper could be more durable. I can see it ripping after a while.,Product Quality
877,They aren't the most comfortable pair of safeties I own  they do look the best of all my pair so that's why they do get worn some.<br /><br />However  they press on the temple and are not comfortable around the nose.  In addition  they are very easy to scratch.<br /><br />I would avoid these unless you are really in love with their looks.,Aesthetic Appeal
595,I LOVE this dishwasher!  It's so quiet we hardly know it's on.  It does a good job too!,Product Quality
725,So easy to inflat  very comfortable and easy to deflate. I had a full house of company and this was just perfect to add a bed in my TV room. My guests were very happy with the sleep accommodations!,Usability
718,Great assist for oldsters and general walkers. I Use it almost every time I walk outdoors now.,Usability
616,We just bought this for our 9 year old son  who is on the autism spectrum. He snow skis so he is familiar with the concept  but he hadn't water skied before so we thought that we would begin with this trainer. He got up on his first try starting in shallow water. Took a second run and had another flawless start. Here's a link to a video...,Product Quality
206,Love this product and the ability to buy a case is just makes it better,Usability
328,This is helpful for those hard to reach spots under a cast.  The spray itself is nice and cool  but the powder smell can be quite strong.  The straw that comes with it is excellent in itself... It's skinny and flexible  and I often use it alone to scratch under the cast.  I assumed that the straw is attached to the nozzle when I bought this  but it is not.  You have to hold the straw to the spray nozzle each time  which is difficult  and you will most likely need help with that part.,Usability
798,This bottle certainly makes hydration more exciting! I mostly drink plain water and it does get boring after a while  so when I saw this product I just had to try it. It makes it easy to add a variety of flavors to your water - the good all-natural way. The bottle itself is very well made  seems sturdy and it arrived well packaged  with no funky smells (a great plus!). I fill the infusing container in the morning and refill it with water multiple times during the day. I usually use cucumbers plus some fragrant like fresh mint leaves  basil or slices of ginger. I haven't tried it with fruit yet but I'm sure it would be delicious. I have received this product at a discounted price in exchange for my honest review  and I warmly recommend it. I hope they make a pitcher version too  as I would love to buy one!,Product Quality
782,its big,Product Quality
577,We have a hard time keeping ice trays full at our lake house in the summer.  This is great. It's not silent when it's making a batch of ice but I couldn't call it loud either. The ice falling into the bin can be loud when you don't know it's going to happen.<br /><br />It's not high volume but we rarely ran out with a family of four in the summer putting ice in our drinks.,Product Quality
296,This works very well for my arthritis pain.  I can take it in the evening without worrying that it will keep me from sleeping,Usability
894,Batteries perform perfectly for the few months I've had them.,Product Quality
118,Too expensive & reception is not great. A $10 antenna does the same job.,Price
478,Great deal aaaa+,Price
